Age,Gender,Region,NetworkCoverage,InternetSpeed,CustomerSupport,AppExperience,PlanSatisfaction,CallQuality,Duration,FeedbackText,SatisfactionScore
31,Male,Tamil Nadu,1,10,9,8,3,5,6.9,Customer support is very helpful.,77
59,Female,Karnataka,8,5,6,4,8,2,8.7,"Good internet speed, even during peak hours.",65
60,Male,Karnataka,2,8,5,6,10,4,5.3,The mobile app is slow to load.,74
30,Female,Telangana,7,4,9,3,10,10,6.9,Call quality could be better.,72
46,Male,Karnataka,7,10,1,6,6,10,6.7,App crashes during recharge.,52
64,Female,Kerala,2,3,10,10,10,4,5.8,Customer support is very helpful.,74
47,Female,Telangana,7,8,4,7,2,5,8.8,Poor network coverage indoors.,45
53,Male,Karnataka,2,7,1,1,1,3,2.9,"Good internet speed, even during peak hours.",28
53,Male,Kerala,2,8,2,5,5,8,7.3,Poor network coverage indoors.,47
21,Female,Telangana,5,9,9,10,9,8,0.8,"Good internet speed, even during peak hours.",94
48,Male,Tamil Nadu,2,10,8,1,6,4,8.0,I am satisfied with my plan.,81
30,Male,Tamil Nadu,7,7,1,5,6,9,6.4,Call quality could be better.,43
25,Female,Telangana,8,6,1,1,5,10,5.1,Great experience overall.,44
36,Male,Kerala,9,5,9,3,1,10,9.9,Internet is fast and reliable.,53
53,Male,Kerala,8,9,7,1,3,2,6.8,"Good internet speed, even during peak hours.",64
35,Male,Karnataka,1,7,1,5,10,10,1.0,I am satisfied with my plan.,64
56,Female,Andhra Pradesh,6,4,3,7,2,9,1.1,App crashes during recharge.,28
63,Male,Karnataka,9,9,3,2,1,10,7.8,Internet is fast and reliable.,45
44,Male,Kerala,6,8,8,5,4,9,7.0,I am satisfied with my plan.,69
32,Female,Karnataka,6,6,9,7,9,1,4.6,The mobile app is slow to load.,82
47,Female,Karnataka,2,6,2,7,4,9,3.4,App crashes during recharge.,43
65,Female,Andhra Pradesh,5,4,9,7,5,2,4.4,I am satisfied with my plan.,60
35,Female,Tamil Nadu,7,2,9,9,9,6,9.1,Internet is fast and reliable.,71
34,Male,Tamil Nadu,2,8,5,2,7,2,7.2,Internet is fast and reliable.,65
49,Female,Kerala,1,4,5,7,2,3,5.9,I am satisfied with my plan.,42
27,Female,Kerala,2,5,6,5,5,6,6.8,I am satisfied with my plan.,54
65,Female,Karnataka,7,9,5,5,10,1,7.2,Great experience overall.,82
42,Male,Tamil Nadu,4,5,8,5,1,4,9.5,Internet is fast and reliable.,42
58,Female,Tamil Nadu,9,8,8,10,10,9,9.9,Internet is fast and reliable.,91
22,Male,Karnataka,2,3,6,3,1,1,4.1,Great experience overall.,28
18,Female,Tamil Nadu,6,4,1,9,3,9,1.4,"Good internet speed, even during peak hours.",22
32,Male,Tamil Nadu,7,10,5,8,7,5,0.5,Great experience overall.,73
44,Female,Telangana,8,6,1,7,5,6,7.9,Signal drops frequently in my area.,39
34,Male,Kerala,10,3,8,9,4,2,2.6,Internet is fast and reliable.,50
22,Female,Tamil Nadu,5,9,1,3,5,8,7.9,Call quality could be better.,50
51,Female,Karnataka,8,9,8,3,10,8,1.3,Customer support is very helpful.,86
41,Male,Tamil Nadu,3,5,1,3,3,2,4.8,Internet is fast and reliable.,34
41,Female,Andhra Pradesh,10,10,8,10,9,1,4.1,Internet is fast and reliable.,85
62,Female,Telangana,8,3,4,7,9,5,7.1,Customer support is very helpful.,58
32,Male,Andhra Pradesh,9,7,6,4,9,1,6.8,Internet is fast and reliable.,72
20,Female,Andhra Pradesh,1,8,4,3,10,7,2.8,The mobile app is slow to load.,70
54,Male,Andhra Pradesh,10,7,8,9,10,10,7.4,"Good internet speed, even during peak hours.",86
45,Male,Telangana,3,3,2,9,6,7,8.0,Poor network coverage indoors.,35
53,Male,Karnataka,8,2,5,1,7,6,4.5,Customer support is very helpful.,44
32,Female,Kerala,9,10,9,3,8,9,5.7,The mobile app is slow to load.,93
52,Female,Karnataka,6,6,6,1,8,7,8.0,"Good internet speed, even during peak hours.",63
22,Female,Kerala,7,3,6,4,4,8,7.8,Great experience overall.,42
39,Male,Kerala,7,3,4,9,7,6,1.6,Internet is fast and reliable.,42
44,Male,Karnataka,4,2,6,3,10,9,5.4,Internet is fast and reliable.,63
48,Male,Andhra Pradesh,10,6,8,1,7,6,0.7,App crashes during recharge.,67
59,Male,Karnataka,2,10,8,6,4,5,7.2,"Good internet speed, even during peak hours.",73
59,Female,Karnataka,2,5,6,9,8,7,5.0,Internet is fast and reliable.,66
60,Male,Karnataka,6,5,5,1,5,10,6.3,Poor network coverage indoors.,50
36,Female,Andhra Pradesh,7,5,7,2,6,3,7.5,Great experience overall.,57
40,Female,Andhra Pradesh,1,4,9,1,9,9,4.6,Great experience overall.,71
53,Female,Andhra Pradesh,9,2,2,4,9,2,2.7,Great experience overall.,46
56,Male,Telangana,10,6,9,5,3,8,9.1,Internet is fast and reliable.,58
29,Female,Andhra Pradesh,9,3,9,10,2,5,7.2,Great experience overall.,42
20,Female,Karnataka,7,1,8,8,6,10,7.0,Great experience overall.,54
23,Female,Telangana,2,9,9,6,8,5,7.0,The mobile app is slow to load.,86
30,Male,Kerala,7,1,5,5,1,4,9.3,"Good internet speed, even during peak hours.",20
52,Female,Tamil Nadu,2,10,9,3,5,5,5.9,Poor network coverage indoors.,79
65,Female,Telangana,8,2,1,6,10,7,9.5,The mobile app is slow to load.,43
50,Female,Andhra Pradesh,10,7,7,7,4,7,5.5,I am satisfied with my plan.,63
38,Female,Telangana,10,9,5,6,9,7,6.0,Internet is fast and reliable.,72
38,Female,Telangana,4,2,6,10,3,6,0.6,App crashes during recharge.,40
41,Female,Karnataka,5,10,1,2,2,1,9.5,Call quality could be better.,45
52,Female,Karnataka,10,1,3,7,10,10,7.9,Signal drops frequently in my area.,52
58,Male,Kerala,10,7,9,9,4,1,7.3,Call quality could be better.,72
51,Male,Andhra Pradesh,3,1,6,9,5,4,9.5,Great experience overall.,42
36,Female,Andhra Pradesh,9,4,7,5,9,6,8.9,Great experience overall.,68
47,Female,Kerala,6,10,2,7,9,5,2.7,Internet is fast and reliable.,69
49,Female,Telangana,8,3,1,4,3,1,8.7,Great experience overall.,28
54,Male,Andhra Pradesh,9,3,10,8,7,9,9.2,Signal drops frequently in my area.,66
52,Male,Karnataka,8,10,8,5,1,9,9.0,"Good internet speed, even during peak hours.",63
21,Male,Kerala,2,1,1,10,7,3,5.5,Customer support is very helpful.,33
42,Female,Tamil Nadu,9,7,1,2,5,10,1.7,Signal drops frequently in my area.,44
34,Male,Karnataka,1,7,2,4,3,8,3.4,I am satisfied with my plan.,37
58,Male,Tamil Nadu,5,1,5,5,3,5,4.8,Signal drops frequently in my area.,29
60,Male,Tamil Nadu,6,4,1,1,2,9,0.9,App crashes during recharge.,19
41,Female,Andhra Pradesh,3,4,2,7,3,2,9.2,Great experience overall.,32
42,Male,Karnataka,9,7,5,4,3,9,2.7,Signal drops frequently in my area.,53
52,Female,Andhra Pradesh,3,2,9,4,5,1,6.4,Internet is fast and reliable.,57
50,Female,Karnataka,9,2,2,9,10,4,0.5,"Good internet speed, even during peak hours.",46
46,Female,Telangana,7,1,9,3,5,3,1.1,Call quality could be better.,49
64,Male,Kerala,2,8,2,4,1,10,6.3,"Good internet speed, even during peak hours.",32
24,Male,Telangana,4,6,6,3,4,4,9.1,Internet is fast and reliable.,54
29,Female,Kerala,3,5,4,2,7,4,4.5,Signal drops frequently in my area.,56
19,Female,Tamil Nadu,7,5,8,8,2,7,9.7,Call quality could be better.,53
34,Male,Telangana,4,2,4,5,1,3,6.9,"Good internet speed, even during peak hours.",23
57,Female,Karnataka,3,6,8,8,5,3,7.9,Customer support is very helpful.,63
60,Female,Telangana,9,8,6,2,8,3,4.2,Poor network coverage indoors.,75
29,Male,Andhra Pradesh,7,7,7,6,4,7,9.9,Great experience overall.,60
42,Female,Karnataka,3,8,3,7,7,3,7.7,"Good internet speed, even during peak hours.",63
32,Male,Andhra Pradesh,6,7,6,2,2,8,2.8,Call quality could be better.,55
51,Male,Andhra Pradesh,1,3,5,1,2,9,1.4,Customer support is very helpful.,33
25,Female,Telangana,10,9,10,7,9,4,5.2,Call quality could be better.,94
51,Male,Kerala,4,10,3,10,1,2,2.8,Poor network coverage indoors.,48
38,Female,Telangana,1,4,7,4,1,9,3.9,The mobile app is slow to load.,39
22,Male,Andhra Pradesh,2,8,9,4,10,9,1.3,Customer support is very helpful.,85
36,Female,Kerala,4,2,5,6,3,10,0.6,Call quality could be better.,29
61,Female,Telangana,9,3,5,1,10,3,8.5,Signal drops frequently in my area.,57
35,Male,Kerala,10,3,9,6,1,5,3.1,Great experience overall.,45
25,Male,Tamil Nadu,10,7,10,1,3,5,9.5,I am satisfied with my plan.,66
46,Male,Tamil Nadu,2,10,3,3,9,8,6.7,"Good internet speed, even during peak hours.",74
25,Male,Tamil Nadu,5,5,1,8,6,5,8.0,"Good internet speed, even during peak hours.",36
53,Female,Tamil Nadu,5,5,2,9,10,10,1.3,I am satisfied with my plan.,57
41,Female,Telangana,3,1,8,8,5,7,7.2,Poor network coverage indoors.,48
56,Female,Karnataka,3,10,7,8,1,3,5.3,Customer support is very helpful.,55
58,Female,Tamil Nadu,9,9,1,2,3,4,1.3,Call quality could be better.,40
42,Male,Karnataka,9,4,1,1,2,7,7.0,Great experience overall.,26
18,Male,Andhra Pradesh,10,1,7,2,4,4,2.5,I am satisfied with my plan.,38
65,Male,Karnataka,4,5,9,3,7,10,1.1,Signal drops frequently in my area.,73
35,Male,Karnataka,7,5,2,7,2,2,1.2,The mobile app is slow to load.,32
18,Female,Telangana,5,2,8,1,5,3,9.5,I am satisfied with my plan.,50
48,Female,Andhra Pradesh,7,6,10,2,7,1,7.4,Signal drops frequently in my area.,77
64,Male,Andhra Pradesh,10,8,4,9,10,2,1.0,App crashes during recharge.,74
65,Male,Telangana,9,6,8,4,3,2,5.9,Signal drops frequently in my area.,61
24,Male,Karnataka,3,7,1,5,1,9,1.1,"Good internet speed, even during peak hours.",33
50,Male,Andhra Pradesh,8,9,9,2,1,1,8.0,Internet is fast and reliable.,65
46,Male,Telangana,7,10,4,8,9,4,4.3,App crashes during recharge.,74
42,Male,Telangana,4,8,10,10,8,10,5.0,Customer support is very helpful.,85
31,Male,Andhra Pradesh,4,10,5,6,7,10,6.8,"Good internet speed, even during peak hours.",72
25,Male,Kerala,2,6,6,4,2,7,9.2,Call quality could be better.,44
34,Female,Andhra Pradesh,7,2,10,6,10,2,8.1,App crashes during recharge.,77
56,Male,Kerala,7,3,7,10,8,2,7.2,I am satisfied with my plan.,56
49,Female,Andhra Pradesh,3,5,4,1,10,1,4.4,App crashes during recharge.,59
62,Male,Telangana,4,7,1,4,7,6,7.6,Poor network coverage indoors.,49
38,Male,Tamil Nadu,6,3,9,7,6,3,1.5,"Good internet speed, even during peak hours.",58
36,Male,Karnataka,9,1,3,8,10,3,6.0,App crashes during recharge.,42
58,Male,Telangana,6,9,3,4,5,2,7.8,Internet is fast and reliable.,54
53,Female,Kerala,3,10,5,9,4,2,6.5,Poor network coverage indoors.,63
60,Female,Kerala,6,8,3,1,6,3,3.1,Customer support is very helpful.,59
37,Female,Tamil Nadu,5,9,8,6,6,3,5.2,Customer support is very helpful.,72
50,Male,Andhra Pradesh,2,3,5,8,8,10,2.5,Signal drops frequently in my area.,56
48,Male,Kerala,10,7,4,8,4,2,6.6,Customer support is very helpful.,52
57,Female,Telangana,8,5,6,1,4,8,7.4,Great experience overall.,55
32,Female,Telangana,7,7,10,6,7,10,1.4,The mobile app is slow to load.,82
38,Female,Tamil Nadu,3,7,6,8,10,6,4.8,Internet is fast and reliable.,80
53,Male,Karnataka,8,10,6,4,7,6,2.2,Internet is fast and reliable.,77
61,Female,Kerala,1,6,5,4,2,7,2.1,"Good internet speed, even during peak hours.",39
49,Female,Andhra Pradesh,4,4,9,7,8,10,8.4,Internet is fast and reliable.,68
49,Male,Kerala,4,10,2,9,5,2,9.4,I am satisfied with my plan.,61
21,Male,Kerala,10,2,8,10,7,3,8.7,"Good internet speed, even during peak hours.",58
53,Female,Andhra Pradesh,6,7,9,8,10,7,3.5,"Good internet speed, even during peak hours.",89
51,Female,Andhra Pradesh,7,4,6,7,3,3,5.1,Poor network coverage indoors.,46
65,Female,Andhra Pradesh,7,1,3,7,9,6,3.7,Internet is fast and reliable.,41
32,Male,Tamil Nadu,6,9,6,10,5,2,5.8,I am satisfied with my plan.,69
38,Male,Kerala,4,10,4,8,6,1,3.8,App crashes during recharge.,66
42,Female,Tamil Nadu,10,9,6,7,8,1,9.9,Signal drops frequently in my area.,72
40,Male,Kerala,1,7,6,8,4,1,4.5,Signal drops frequently in my area.,55
32,Male,Andhra Pradesh,9,3,5,6,2,7,1.8,"Good internet speed, even during peak hours.",38
61,Female,Kerala,2,5,6,4,1,10,8.4,I am satisfied with my plan.,44
48,Male,Kerala,5,10,1,9,9,3,8.5,Customer support is very helpful.,62
39,Female,Tamil Nadu,4,2,5,6,8,7,0.8,Internet is fast and reliable.,45
41,Male,Telangana,5,7,5,5,6,5,3.2,Poor network coverage indoors.,65
36,Female,Kerala,3,4,9,4,3,1,5.5,Call quality could be better.,57
59,Male,Kerala,8,6,2,2,7,2,4.7,Poor network coverage indoors.,46
64,Male,Kerala,4,3,9,9,1,8,7.6,Poor network coverage indoors.,40
18,Female,Tamil Nadu,6,10,1,3,4,7,8.0,Customer support is very helpful.,50
57,Female,Telangana,6,10,2,6,2,5,1.5,Call quality could be better.,45
49,Female,Andhra Pradesh,9,7,1,8,9,1,9.4,Poor network coverage indoors.,58
56,Female,Andhra Pradesh,3,10,9,1,10,3,3.3,App crashes during recharge.,97
49,Male,Karnataka,1,1,10,1,4,6,0.6,Customer support is very helpful.,47
23,Male,Tamil Nadu,3,3,2,7,6,7,2.1,Great experience overall.,35
42,Female,Telangana,4,4,1,3,8,8,4.6,Call quality could be better.,46
54,Female,Tamil Nadu,1,1,10,10,10,8,3.1,Great experience overall.,65
64,Male,Andhra Pradesh,4,9,5,2,5,10,6.1,Signal drops frequently in my area.,64
35,Male,Kerala,4,10,1,7,9,5,4.7,Poor network coverage indoors.,66
64,Male,Andhra Pradesh,2,6,1,6,8,6,0.8,Call quality could be better.,54
23,Male,Telangana,2,8,7,7,3,8,9.9,Great experience overall.,56
20,Female,Andhra Pradesh,7,6,5,8,8,2,7.3,Great experience overall.,61
51,Female,Tamil Nadu,5,3,1,7,2,4,8.1,I am satisfied with my plan.,21
45,Female,Tamil Nadu,6,9,9,10,4,7,3.9,App crashes during recharge.,70
34,Female,Tamil Nadu,1,10,3,4,7,7,8.1,Great experience overall.,71
45,Male,Kerala,3,10,3,4,5,8,3.4,App crashes during recharge.,63
41,Female,Tamil Nadu,9,6,1,5,3,10,4.8,Great experience overall.,34
51,Male,Andhra Pradesh,3,10,6,4,2,7,6.2,"Good internet speed, even during peak hours.",56
47,Female,Andhra Pradesh,10,4,9,4,1,4,6.4,App crashes during recharge.,47
36,Male,Karnataka,2,5,5,10,5,8,8.0,"Good internet speed, even during peak hours.",54
44,Female,Karnataka,7,4,5,9,2,1,0.9,I am satisfied with my plan.,36
53,Female,Tamil Nadu,6,1,4,1,9,1,5.2,App crashes during recharge.,46
35,Female,Andhra Pradesh,7,8,8,4,1,7,9.4,App crashes during recharge.,61
21,Male,Karnataka,9,10,7,9,5,2,0.6,Poor network coverage indoors.,68
64,Male,Andhra Pradesh,10,6,10,7,2,8,1.6,The mobile app is slow to load.,58
51,Female,Andhra Pradesh,8,8,7,1,10,6,1.6,App crashes during recharge.,86
53,Female,Telangana,5,4,1,2,5,10,7.3,Internet is fast and reliable.,34
36,Male,Tamil Nadu,7,2,4,9,5,3,1.5,Call quality could be better.,32
32,Female,Kerala,5,1,3,10,1,9,5.9,Signal drops frequently in my area.,13
33,Female,Tamil Nadu,4,4,3,7,4,1,3.9,"Good internet speed, even during peak hours.",40
28,Female,Karnataka,2,7,5,1,8,7,2.8,The mobile app is slow to load.,71
51,Female,Karnataka,6,3,4,3,8,10,1.5,App crashes during recharge.,50
21,Male,Tamil Nadu,5,6,5,8,8,3,7.6,Signal drops frequently in my area.,66
37,Male,Andhra Pradesh,9,2,7,8,5,3,1.0,Signal drops frequently in my area.,48
31,Male,Telangana,8,4,3,2,4,2,0.7,Signal drops frequently in my area.,40
43,Male,Andhra Pradesh,6,4,4,4,8,4,5.6,Internet is fast and reliable.,55
20,Male,Karnataka,6,9,10,1,10,8,7.7,The mobile app is slow to load.,98
46,Male,Tamil Nadu,1,6,6,9,3,10,4.4,Signal drops frequently in my area.,50
40,Female,Karnataka,2,10,10,2,2,8,6.1,Call quality could be better.,75
43,Male,Kerala,10,8,9,9,2,7,3.9,Call quality could be better.,61
57,Male,Karnataka,4,5,9,1,4,7,7.2,The mobile app is slow to load.,63
52,Male,Kerala,3,7,7,3,2,3,0.5,Great experience overall.,57
58,Male,Andhra Pradesh,5,10,10,7,10,9,2.4,Customer support is very helpful.,100
26,Male,Tamil Nadu,6,3,9,3,4,3,9.7,The mobile app is slow to load.,54
53,Female,Telangana,3,10,5,3,2,5,2.3,Customer support is very helpful.,54
20,Female,Andhra Pradesh,5,6,4,7,9,10,2.3,I am satisfied with my plan.,61
21,Female,Andhra Pradesh,1,2,10,10,4,5,5.5,Signal drops frequently in my area.,57
58,Male,Karnataka,7,2,2,5,10,6,5.0,Great experience overall.,49
34,Male,Andhra Pradesh,8,8,7,4,2,9,1.2,Internet is fast and reliable.,56
19,Female,Tamil Nadu,2,4,3,10,10,2,4.6,I am satisfied with my plan.,58
58,Female,Andhra Pradesh,7,8,7,6,1,9,1.6,"Good internet speed, even during peak hours.",58
49,Female,Tamil Nadu,1,10,8,5,1,4,3.7,I am satisfied with my plan.,67
35,Male,Tamil Nadu,9,9,5,10,1,8,0.7,Internet is fast and reliable.,52
40,Male,Telangana,9,3,1,2,1,3,3.8,Poor network coverage indoors.,18
18,Female,Andhra Pradesh,4,4,8,5,5,7,2.4,"Good internet speed, even during peak hours.",52
23,Female,Andhra Pradesh,9,10,7,3,8,1,2.0,I am satisfied with my plan.,83
23,Female,Karnataka,8,4,8,9,10,4,3.9,Poor network coverage indoors.,70
49,Female,Andhra Pradesh,10,5,2,9,5,9,9.8,Internet is fast and reliable.,35
48,Female,Tamil Nadu,10,8,7,2,1,10,6.3,Call quality could be better.,53
38,Male,Telangana,4,8,7,9,8,3,8.4,Signal drops frequently in my area.,79
53,Female,Andhra Pradesh,4,8,3,4,5,1,4.4,Great experience overall.,53
52,Female,Kerala,2,3,9,6,6,6,6.2,"Good internet speed, even during peak hours.",59
22,Female,Karnataka,4,3,10,3,3,10,9.0,I am satisfied with my plan.,53
44,Male,Kerala,3,2,1,5,7,9,4.8,Internet is fast and reliable.,36
39,Female,Telangana,3,6,5,1,8,6,5.0,App crashes during recharge.,59
32,Male,Kerala,9,5,5,9,10,8,6.4,Call quality could be better.,65
33,Female,Tamil Nadu,5,4,1,7,2,5,0.9,"Good internet speed, even during peak hours.",21
24,Female,Kerala,5,2,4,5,8,10,5.5,I am satisfied with my plan.,51
42,Female,Andhra Pradesh,7,8,1,8,2,9,1.0,Great experience overall.,34
51,Female,Karnataka,7,9,7,6,2,7,3.2,Great experience overall.,63
38,Male,Andhra Pradesh,3,2,1,9,2,9,2.7,Signal drops frequently in my area.,12
59,Male,Andhra Pradesh,8,7,2,4,2,1,7.9,Customer support is very helpful.,35
41,Female,Kerala,1,8,8,8,8,6,4.7,Signal drops frequently in my area.,78
31,Female,Kerala,1,3,4,2,5,8,5.4,Great experience overall.,42
48,Male,Kerala,9,7,2,7,2,6,8.5,Internet is fast and reliable.,38
64,Female,Karnataka,7,6,3,2,1,10,5.0,Customer support is very helpful.,29
25,Male,Telangana,6,5,3,1,1,4,9.7,Customer support is very helpful.,27
56,Male,Tamil Nadu,10,8,6,4,3,7,3.3,Poor network coverage indoors.,57
50,Male,Telangana,4,7,2,9,5,1,6.4,I am satisfied with my plan.,50
39,Male,Andhra Pradesh,4,3,4,8,2,5,7.5,The mobile app is slow to load.,28
60,Male,Karnataka,4,6,6,4,10,5,7.0,"Good internet speed, even during peak hours.",71
34,Female,Karnataka,8,9,2,9,1,10,7.7,The mobile app is slow to load.,41
34,Male,Andhra Pradesh,9,6,3,5,6,10,8.3,Poor network coverage indoors.,48
36,Male,Karnataka,10,6,10,1,9,8,6.9,I am satisfied with my plan.,81
47,Male,Kerala,3,3,3,10,9,1,7.7,Call quality could be better.,52
42,Male,Telangana,8,6,4,3,8,4,8.9,Poor network coverage indoors.,57
23,Female,Andhra Pradesh,7,3,6,1,5,6,1.7,The mobile app is slow to load.,43
53,Male,Telangana,3,6,4,8,6,4,6.7,The mobile app is slow to load.,55
23,Female,Karnataka,10,6,6,10,5,8,3.5,Internet is fast and reliable.,54
47,Female,Karnataka,5,5,6,9,4,6,3.3,Customer support is very helpful.,53
45,Male,Karnataka,2,4,9,4,8,4,9.9,Internet is fast and reliable.,72
41,Female,Telangana,5,2,5,4,6,5,6.7,Great experience overall.,47
43,Female,Andhra Pradesh,5,2,2,8,9,9,9.1,Poor network coverage indoors.,39
24,Female,Kerala,8,10,10,4,9,6,9.8,"Good internet speed, even during peak hours.",100
59,Female,Tamil Nadu,7,7,10,8,3,9,2.5,Customer support is very helpful.,69
20,Female,Karnataka,6,4,1,2,2,1,7.5,I am satisfied with my plan.,19
40,Male,Tamil Nadu,3,10,9,8,9,10,9.8,Signal drops frequently in my area.,92
23,Female,Andhra Pradesh,9,7,7,3,6,2,1.2,Call quality could be better.,69
43,Female,Andhra Pradesh,1,3,6,4,8,6,2.9,Signal drops frequently in my area.,57
30,Male,Karnataka,3,3,10,6,5,10,2.3,Great experience overall.,59
31,Female,Kerala,1,3,1,7,4,2,8.9,App crashes during recharge.,31
22,Male,Andhra Pradesh,1,3,6,2,2,6,6.8,Customer support is very helpful.,39
65,Female,Tamil Nadu,10,9,5,10,9,1,1.3,"Good internet speed, even during peak hours.",72
62,Male,Tamil Nadu,2,3,8,7,9,5,4.0,App crashes during recharge.,72
33,Female,Telangana,10,1,10,5,7,2,3.0,Internet is fast and reliable.,65
62,Female,Telangana,4,1,1,6,9,6,7.8,Customer support is very helpful.,39
27,Female,Karnataka,1,3,1,9,5,3,2.8,I am satisfied with my plan.,31
64,Male,Karnataka,3,1,10,3,1,5,0.8,"Good internet speed, even during peak hours.",36
40,Male,Andhra Pradesh,10,9,5,6,7,8,0.8,Customer support is very helpful.,73
36,Female,Andhra Pradesh,4,1,4,10,6,8,3.0,Internet is fast and reliable.,32
50,Female,Kerala,5,5,5,3,3,4,3.2,Call quality could be better.,41
27,Female,Karnataka,8,6,1,6,5,7,5.7,App crashes during recharge.,39
34,Female,Kerala,5,9,2,1,5,1,4.4,Call quality could be better.,51
60,Female,Telangana,4,10,5,1,7,9,9.0,Internet is fast and reliable.,69
39,Male,Telangana,2,3,8,6,3,1,4.1,I am satisfied with my plan.,51
59,Female,Tamil Nadu,7,9,9,9,7,5,5.5,Customer support is very helpful.,85
53,Female,Tamil Nadu,6,10,1,9,6,4,8.2,Customer support is very helpful.,61
60,Female,Andhra Pradesh,4,3,6,1,9,6,4.1,Customer support is very helpful.,57
62,Female,Karnataka,10,9,1,1,1,3,3.0,Signal drops frequently in my area.,36
40,Male,Kerala,6,3,2,4,8,3,0.7,Signal drops frequently in my area.,41
59,Male,Tamil Nadu,6,2,6,7,8,6,3.4,Great experience overall.,53
27,Male,Kerala,8,2,2,6,2,6,8.7,Customer support is very helpful.,19
51,Female,Tamil Nadu,2,7,2,5,4,9,4.5,Call quality could be better.,45
29,Male,Telangana,6,5,5,5,8,7,2.8,App crashes during recharge.,57
20,Male,Telangana,9,10,3,10,4,8,7.6,I am satisfied with my plan.,54
20,Female,Telangana,8,2,8,10,1,7,3.1,I am satisfied with my plan.,36
46,Female,Karnataka,4,10,9,4,4,4,7.4,Customer support is very helpful.,73
35,Female,Karnataka,10,9,7,10,6,10,2.0,Internet is fast and reliable.,75
32,Female,Telangana,8,1,2,1,5,7,8.1,Poor network coverage indoors.,29
42,Male,Karnataka,5,10,4,8,10,8,4.7,Call quality could be better.,78
58,Male,Tamil Nadu,7,2,5,7,2,1,2.2,Customer support is very helpful.,27
41,Male,Andhra Pradesh,10,3,6,10,10,4,4.3,App crashes during recharge.,65
38,Male,Karnataka,3,8,4,4,7,1,8.7,App crashes during recharge.,65
